id,source_group,historical_role,group_id,prompt_id,original_sha256,original_bytes,original_filename,original_sample_rate,original_frames,original_duration_s,standardized_sha256,standardized_bytes,standardized_filename,standardized_sample_rate,standardized_frames,padding_frames,truncated_frames
ai_acestep_muse_cn_suno_cn_014692_0,ACE-Step,development,muse:suno_cn_014692,muse_cn_suno_cn_014692_0,a010cfe4f00ce606bd3cf024c77e1da56839982a34d49f742fb8813dd33f93d2,2820012,acestep_muse_cn_suno_cn_014692_0.flac,48000,1440000,30.0,890943825e0b4b1c3cd95acf1d4052cfb50dc7e5bc3b1203ff609dde29cbfc4b,2645075,ai_acestep_muse_cn_suno_cn_014692_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_014722_0,ACE-Step,development,muse:suno_cn_014722,muse_cn_suno_cn_014722_0,9f5d08babfcb948c1611c5082fee906d3a91ea38185a4ad2f004c81e14883b4d,2811607,acestep_muse_cn_suno_cn_014722_0.flac,48000,1440000,30.0,443854ba702ae15fa469d6cc2d2e050345d174c822fd3360f825c6b768c4e9e4,2635969,ai_acestep_muse_cn_suno_cn_014722_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_014780_1,ACE-Step,development,muse:suno_cn_014780,muse_cn_suno_cn_014780_1,2c16fabcd03dbfc9882ef903b3af9603ed322b03cde5b1f17fa153320ed3444c,2343969,acestep_muse_cn_suno_cn_014780_1.flac,48000,1440000,30.0,5746d6c63d1e9e58d6fb0b5b68232bc0038649304c610d5ecc85bf8ff0d89728,2202785,ai_acestep_muse_cn_suno_cn_014780_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_014859_1,ACE-Step,locked,muse:suno_cn_014859,muse_cn_suno_cn_014859_1,c35049f622fbce5da7276171ed9c8dc66db67ab32f923c77cc137712a1f9ebe9,2542626,acestep_muse_cn_suno_cn_014859_1.flac,48000,1440000,30.0,7b52975e3cd764d31cee17a8da06f1b192a268bdee76142f0cefbe26f5379650,2370044,ai_acestep_muse_cn_suno_cn_014859_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_014976_0,ACE-Step,development,muse:suno_cn_014976,muse_cn_suno_cn_014976_0,343c6d57cebcf0ffadb3ad38b0a80d80ca7b75ee1bebe4f5326709eb74916145,2869608,acestep_muse_cn_suno_cn_014976_0.flac,48000,1440000,30.0,4601e4108508bff4b638265bbaed48dbfa0c6a44022caa6e382cc32a921efeef,2694784,ai_acestep_muse_cn_suno_cn_014976_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_015082_1,ACE-Step,locked,muse:suno_cn_015082,muse_cn_suno_cn_015082_1,f27c95fbaeba579b388ee8cdd4154b0764914cbd744a8a13c3f3928084c7455c,2275466,acestep_muse_cn_suno_cn_015082_1.flac,48000,1440000,30.0,dcd2e63ff3769668a8657eb9e734b5ca3cbef288450ae6812eca23b218f80fd0,2100694,ai_acestep_muse_cn_suno_cn_015082_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_015187_1,ACE-Step,development,muse:suno_cn_015187,muse_cn_suno_cn_015187_1,2bc1cc57476218b47a91cd78cf0964f25ab438f47eaf7fb8b479f0b7e71190e5,2597241,acestep_muse_cn_suno_cn_015187_1.flac,48000,1440000,30.0,d21e3ae793c19f97e0b3a1170e8198deec9befa912ec1cee9146b922fe65a22f,2425638,ai_acestep_muse_cn_suno_cn_015187_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_015622_0,ACE-Step,development,muse:suno_cn_015622,muse_cn_suno_cn_015622_0,3230ce3b012a821c45ad0a91b5a25fb27124e9b519e26def80eef59c0626fa94,2470316,acestep_muse_cn_suno_cn_015622_0.flac,48000,1440000,30.0,1be1291e9080bdaa13564db7f6dde297cff849dcf294627ddf4f1a1f02c7716f,2291168,ai_acestep_muse_cn_suno_cn_015622_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_015652_0,ACE-Step,development,muse:suno_cn_015652,muse_cn_suno_cn_015652_0,539e8641fa333c697ed2c39035f9feca31b9bbba63dc2b06634c4ed9e1eb007d,2834189,acestep_muse_cn_suno_cn_015652_0.flac,48000,1440000,30.0,89316e27c7b64f565208c745a82ccfe667353fbef0e4fafecaf9d575582b0d95,2663519,ai_acestep_muse_cn_suno_cn_015652_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_015840_1,ACE-Step,development,muse:suno_cn_015840,muse_cn_suno_cn_015840_1,eb4c1b1ddf85cc73a51962f7e4a54f2c3288887ec55140b57942439c06441d2e,2847103,acestep_muse_cn_suno_cn_015840_1.flac,48000,1440000,30.0,dca3a86e4b6737a4afa8be7c2b42c83bc3e8f4469bf4c2708be39be7e8031910,2673447,ai_acestep_muse_cn_suno_cn_015840_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_015869_0,ACE-Step,development,muse:suno_cn_015869,muse_cn_suno_cn_015869_0,940539efa229a4db1a0f72065abcc7f67106910e361d25d19a56c6b12aa13a87,2705592,acestep_muse_cn_suno_cn_015869_0.flac,48000,1440000,30.0,4023bc78860a4e254e7ff5de68a31f8fe437b0bd108d83a17dcc1ce07806cc9a,2534943,ai_acestep_muse_cn_suno_cn_015869_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_015906_0,ACE-Step,development,muse:suno_cn_015906,muse_cn_suno_cn_015906_0,5fe70298747827ba47943c613928ee0fcd9315b7f623e520442129b16a04ffe6,2970993,acestep_muse_cn_suno_cn_015906_0.flac,48000,1440000,30.0,c1fe5884ebe3fa77c685174f1e1d0dcb3afd1072fae4655015fe49e826bd8674,2799471,ai_acestep_muse_cn_suno_cn_015906_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_016011_0,ACE-Step,development,muse:suno_cn_016011,muse_cn_suno_cn_016011_0,635f49f9ce5eb6c55081d7202a0b2d9a61c47fe50ad0ff6a1e80507b5fe4bb35,2674343,acestep_muse_cn_suno_cn_016011_0.flac,48000,1440000,30.0,567e1600340dd3ae69694e8a270460ea88be591e72a414ac3b8a5126018b9388,2502642,ai_acestep_muse_cn_suno_cn_016011_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_016186_1,ACE-Step,development,muse:suno_cn_016186,muse_cn_suno_cn_016186_1,abd0e2f5b0e0332d0d0e28fcde87f16ebee4c6a7b5a75ac288fa0dc102c2171a,2749876,acestep_muse_cn_suno_cn_016186_1.flac,48000,1440000,30.0,34ceffe3195bc7fbd14837cc4d4c7f66e1c456b0302490f0e230a30a00d1ae48,2577281,ai_acestep_muse_cn_suno_cn_016186_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_016201_1,ACE-Step,development,muse:suno_cn_016201,muse_cn_suno_cn_016201_1,0a1f9d802bb5ef0ff1f8fd8b841b25139ef40b1d7c509e9c0223ae4f3dc19dd3,3286517,acestep_muse_cn_suno_cn_016201_1.flac,48000,1440000,30.0,ef33d82ea8ea1e516d97d5058bdbadf8ac7cfa7723d96439128f1d1dfca4f455,3096016,ai_acestep_muse_cn_suno_cn_016201_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_016541_1,ACE-Step,development,muse:suno_cn_016541,muse_cn_suno_cn_016541_1,d4be6ea60c6b392ede35b8c53551e82517706bc0655ec3684b329d79c2377020,2693118,acestep_muse_cn_suno_cn_016541_1.flac,48000,1440000,30.0,f78a3c2ef57b3a0a276cfbe8094821c15f73f549a4a847077dd528be815de7c7,2515488,ai_acestep_muse_cn_suno_cn_016541_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_016564_1,ACE-Step,development,muse:suno_cn_016564,muse_cn_suno_cn_016564_1,f2d3afb29e68918d2d6b6772a1fdccc01cf1521ef4a6d5f0fb0990c073c8e06d,2811688,acestep_muse_cn_suno_cn_016564_1.flac,48000,1440000,30.0,32b1a33a1e39a47fa7773f59295d684be5cbe756c1e40c04372c2b1233283f79,2629814,ai_acestep_muse_cn_suno_cn_016564_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_016867_1,ACE-Step,locked,muse:suno_cn_016867,muse_cn_suno_cn_016867_1,64b7fc610ee50e0335233daff8b1b1a35cf491d15acf5c75b7321961528618d3,2111554,acestep_muse_cn_suno_cn_016867_1.flac,48000,1440000,30.0,f0978ebe8165aa2902dd775cfa55bf63cda37ac50c0d1ea99f7f6b3f9746b3e9,1939992,ai_acestep_muse_cn_suno_cn_016867_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017217_1,ACE-Step,development,muse:suno_cn_017217,muse_cn_suno_cn_017217_1,f69c69094c83fdf11ff057dc0fd6e3e7d4e14969cff3c5a8c87297df7aba21c2,3173372,acestep_muse_cn_suno_cn_017217_1.flac,48000,1440000,30.0,1ed1a3dbd1eb1cb8648702e271a6cf90f0b51993936521369b8f0a466025eef1,2986003,ai_acestep_muse_cn_suno_cn_017217_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017249_0,ACE-Step,locked,muse:suno_cn_017249,muse_cn_suno_cn_017249_0,2cd1f36770ebb189553f1996a47d62743b9826896dcf9a6b63327fe4f1764f37,2821791,acestep_muse_cn_suno_cn_017249_0.flac,48000,1440000,30.0,36b492666b20d5551055adf0dedbe721221b7ca95f373dd49139b7e926da1d35,2642125,ai_acestep_muse_cn_suno_cn_017249_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017255_0,ACE-Step,locked,muse:suno_cn_017255,muse_cn_suno_cn_017255_0,f3bf0ae5761be5387fc78110e3ff7ecaa1558b0a3369a4edf69f74a96b0284cb,2622961,acestep_muse_cn_suno_cn_017255_0.flac,48000,1440000,30.0,f04e10e74cad5ab7a8d70621fe7d8a7cd45091684f495228c60de71230d2f027,2455374,ai_acestep_muse_cn_suno_cn_017255_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017343_0,ACE-Step,development,muse:suno_cn_017343,muse_cn_suno_cn_017343_0,690d55b7302352a14cda79066811eca478399460479f7136dee1309d29db5c53,3076534,acestep_muse_cn_suno_cn_017343_0.flac,48000,1440000,30.0,f891d5fc05940c2ffd106596920f1b1bc8a8f8ada141fe16a106cf7ac9c24dbb,2914173,ai_acestep_muse_cn_suno_cn_017343_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017373_0,ACE-Step,development,muse:suno_cn_017373,muse_cn_suno_cn_017373_0,1a506d012e6cf3e61f56873d9b71dc5d74a85ac34562405801ab1f0de0ab3ac3,2510405,acestep_muse_cn_suno_cn_017373_0.flac,48000,1440000,30.0,34e763e8a3ec0d9eb0a1c07f6516015ae090ab473633c529dc4006d6d8730041,2333764,ai_acestep_muse_cn_suno_cn_017373_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017486_0,ACE-Step,development,muse:suno_cn_017486,muse_cn_suno_cn_017486_0,05ed60aa7b02536957e2c132c375f2240bcdd95dc837d628bf1ad46f9a48b248,2422558,acestep_muse_cn_suno_cn_017486_0.flac,48000,1440000,30.0,7b5c7c4802319882978c7069f2145ccbc83879c9683d0c5e91ad1081ca5499ad,2243005,ai_acestep_muse_cn_suno_cn_017486_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017531_0,ACE-Step,development,muse:suno_cn_017531,muse_cn_suno_cn_017531_0,e1a34fa8ebc17fd39c2b96bd0e51f0b1ebb2a9462fce5547a883d68a534a396f,2677219,acestep_muse_cn_suno_cn_017531_0.flac,48000,1440000,30.0,ba25b534ac4fdd2132daf0d097f06084012730b0f8b7b1a9dcf056532f8df1ca,2505383,ai_acestep_muse_cn_suno_cn_017531_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017627_1,ACE-Step,locked,muse:suno_cn_017627,muse_cn_suno_cn_017627_1,dfca6e42684cf44f8faa49ff655a0c0d78412987411ea03726f0cfe7559ba552,2674193,acestep_muse_cn_suno_cn_017627_1.flac,48000,1440000,30.0,4043238d043c1bc60deb52df97db13fae1ee82e995f90d0b6cf4c86ba409d634,2503555,ai_acestep_muse_cn_suno_cn_017627_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017645_1,ACE-Step,development,muse:suno_cn_017645,muse_cn_suno_cn_017645_1,8df0f6c4a5886d7fe662a6faf94abfb69854f1e66948d4d16a5155cff395c5ea,3003111,acestep_muse_cn_suno_cn_017645_1.flac,48000,1440000,30.0,df13a6f0282acd695a856feeef77ca98668d8f8c98938c13a3d034cc406dfd2b,2822953,ai_acestep_muse_cn_suno_cn_017645_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017780_1,ACE-Step,locked,muse:suno_cn_017780,muse_cn_suno_cn_017780_1,7670dcf68e155e5ff1807de6e666200a93ec6e2b4a986f727745a495b1c7e712,3388649,acestep_muse_cn_suno_cn_017780_1.flac,48000,1440000,30.0,ea310a349d57075cf054fb22c962bdcaf605d5f32fe3367dcb2e10436261f63c,3212188,ai_acestep_muse_cn_suno_cn_017780_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017803_1,ACE-Step,development,muse:suno_cn_017803,muse_cn_suno_cn_017803_1,40db43c524014512e7f7bd77ba0824313dfbedf77e579b8b2a9eb9ec794069b3,3247538,acestep_muse_cn_suno_cn_017803_1.flac,48000,1440000,30.0,643539e79c27b89f92736bf5601c6c3ac16d968d304e57765c3a47b9b608a57d,3068067,ai_acestep_muse_cn_suno_cn_017803_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017832_1,ACE-Step,development,muse:suno_cn_017832,muse_cn_suno_cn_017832_1,b9ef5c70b7e2955667740798b2cc45aa84370dfa7d22af9d21fc4ed87d96eb20,3117488,acestep_muse_cn_suno_cn_017832_1.flac,48000,1440000,30.0,470784d3f171ca4c01132d63eb9ed297252c21ba491c6a1ac16020de6d13c8b3,2956030,ai_acestep_muse_cn_suno_cn_017832_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017956_1,ACE-Step,development,muse:suno_cn_017956,muse_cn_suno_cn_017956_1,b6dba972d29e30bc350e6d92c216ba02013d683ee652ed709618742622a65c03,3469501,acestep_muse_cn_suno_cn_017956_1.flac,48000,1440000,30.0,68312f6fa1410c0ea498ef60ad8f56baa07371cbee8f6a9ac9e97affbcb74c0f,3295109,ai_acestep_muse_cn_suno_cn_017956_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_017992_0,ACE-Step,development,muse:suno_cn_017992,muse_cn_suno_cn_017992_0,495be88cf62a0b181cfdaffebae34ff27066a47ed5ce34e398d60eb2b1f46b9c,2744786,acestep_muse_cn_suno_cn_017992_0.flac,48000,1440000,30.0,493803a7e900636a39a6e429dc12a6f7ab3d968471d01e603f2637fec4112c3a,2567340,ai_acestep_muse_cn_suno_cn_017992_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_018057_0,ACE-Step,development,muse:suno_cn_018057,muse_cn_suno_cn_018057_0,d3cff3f6e3b7c473a6d40abbdf89cfcd6e46ed200b153f29eaabfb2d5e919150,2357713,acestep_muse_cn_suno_cn_018057_0.flac,48000,1440000,30.0,a2092ba29a6d291706171a8c40378ee9339633f145d50fb10d1eef9443b7d7e0,2182306,ai_acestep_muse_cn_suno_cn_018057_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_018338_1,ACE-Step,development,muse:suno_cn_018338,muse_cn_suno_cn_018338_1,40f9df208a534714a8fa80b23b3be09ec95419c7284d5f3c78036ebeb888c8c1,2897462,acestep_muse_cn_suno_cn_018338_1.flac,48000,1440000,30.0,d03430621d1ce98f8f03f2d328798fc78162d27ad76bd9643b67eabf75a3aaf3,2744384,ai_acestep_muse_cn_suno_cn_018338_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_018558_1,ACE-Step,development,muse:suno_cn_018558,muse_cn_suno_cn_018558_1,99f127d69acabf58be415ae841ea660046c475fe15fe0ad05d65b073faa98a92,2353026,acestep_muse_cn_suno_cn_018558_1.flac,48000,1440000,30.0,2c5e5eda3df462c523a3160c70d2bb1af6258b91ef3ddf5f8127e8e438d85f5b,2180690,ai_acestep_muse_cn_suno_cn_018558_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_018563_0,ACE-Step,development,muse:suno_cn_018563,muse_cn_suno_cn_018563_0,381484dd894736fa72a7f64f6c2c4ff572327691c1c00f6f7ece24cedc4b259f,2370003,acestep_muse_cn_suno_cn_018563_0.flac,48000,1440000,30.0,76b3906553a975f8cb4f30b2231346a6840cfc2a97f84acffb3ca9df40eb8dfd,2198920,ai_acestep_muse_cn_suno_cn_018563_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_018634_1,ACE-Step,development,muse:suno_cn_018634,muse_cn_suno_cn_018634_1,7c72c02a105876d42d887e470ba43b0cab97586f3519e57c3ad266c19ef72e9e,2827219,acestep_muse_cn_suno_cn_018634_1.flac,48000,1440000,30.0,3423ca9ac3d496df30f1f2711af6b7c9c1ba934da9af2a38b194bee0efd621c1,2651702,ai_acestep_muse_cn_suno_cn_018634_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_018713_0,ACE-Step,locked,muse:suno_cn_018713,muse_cn_suno_cn_018713_0,4e5a296c67a4015121446e5617527894089aebe48e5dd8ea8a7cfa3a24b6233c,2493789,acestep_muse_cn_suno_cn_018713_0.flac,48000,1440000,30.0,200d13627a8d42dae1e9eed76b956f681855f2158e55f2b35fdf36a02269e666,2320831,ai_acestep_muse_cn_suno_cn_018713_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_018814_1,ACE-Step,development,muse:suno_cn_018814,muse_cn_suno_cn_018814_1,9f0e7bf8e0e798483fa1eb37d7a19eacf5117c951d8d639982f5e9f3e02b43cc,2884682,acestep_muse_cn_suno_cn_018814_1.flac,48000,1440000,30.0,51108e24ef674f7371f98ec2229b86cc2181d898fbb594a037c55891c96c816d,2707547,ai_acestep_muse_cn_suno_cn_018814_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_019033_1,ACE-Step,development,muse:suno_cn_019033,muse_cn_suno_cn_019033_1,8eb7bb0c455d786cc22f1873abafd9d1f7594d7dd894678c78f309ca767e7f11,2644265,acestep_muse_cn_suno_cn_019033_1.flac,48000,1440000,30.0,2abc71d3206a5abfe4d7d239b6a899d4c604abd8daece10feb751fe87c177d2d,2467858,ai_acestep_muse_cn_suno_cn_019033_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_019040_1,ACE-Step,locked,muse:suno_cn_019040,muse_cn_suno_cn_019040_1,26b9eaa0e6f1659a7ce01d476ec857e2f646b69fef710d748e061f04cb79aaa4,2456608,acestep_muse_cn_suno_cn_019040_1.flac,48000,1440000,30.0,36a3fff1437cae01d264e82683e34579c9ebe500e21ae576ac5c7c8caf4e95b3,2288134,ai_acestep_muse_cn_suno_cn_019040_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_019084_0,ACE-Step,development,muse:suno_cn_019084,muse_cn_suno_cn_019084_0,9c93e5217416612fa8a3b0c9f1821a5c0930108be1fd60c79d16d63bc96a0f7b,2853062,acestep_muse_cn_suno_cn_019084_0.flac,48000,1440000,30.0,57817917e9c581e0ae1a370287665bccd57b001a3f6d6414164594a398b1b95b,2674828,ai_acestep_muse_cn_suno_cn_019084_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_019155_0,ACE-Step,development,muse:suno_cn_019155,muse_cn_suno_cn_019155_0,b6de6da489c61759499dbca03f0795385e864c56724bb66203d8f5378d75f7dc,2417454,acestep_muse_cn_suno_cn_019155_0.flac,48000,1440000,30.0,5c10013ff79c292e5f61d09efe72e8419ee0ecd358d5a0c3051262957f72c09e,2237104,ai_acestep_muse_cn_suno_cn_019155_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_019557_1,ACE-Step,development,muse:suno_cn_019557,muse_cn_suno_cn_019557_1,ad1aaab78476262f546d0bb910d11904b5130fa67ec6251c262370b55045d6c7,2680713,acestep_muse_cn_suno_cn_019557_1.flac,48000,1440000,30.0,189365aa74a1aa47ccd9780a34d5bd6e20b1383b017edf0c333519b4780ad0aa,2500541,ai_acestep_muse_cn_suno_cn_019557_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_019593_0,ACE-Step,development,muse:suno_cn_019593,muse_cn_suno_cn_019593_0,d6567837c5bba5d6d07338daa9e73192695293eaba4ab7fef55e80d1550264d0,3131865,acestep_muse_cn_suno_cn_019593_0.flac,48000,1440000,30.0,f3107ac728c7eeedef6d668cc557a8d20446485308f1e3ac38607f45e4286765,2967379,ai_acestep_muse_cn_suno_cn_019593_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_019618_0,ACE-Step,development,muse:suno_cn_019618,muse_cn_suno_cn_019618_0,331a0d1802a9c72f2ff26f8ddc666ed0336f5663da2fa00c9a05a448291cf74f,2487833,acestep_muse_cn_suno_cn_019618_0.flac,48000,1440000,30.0,b0a28f9fe6c71f2bfb60f3bd0190f02b9355a77f218573b898579cf233ace347,2310992,ai_acestep_muse_cn_suno_cn_019618_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_019709_1,ACE-Step,development,muse:suno_cn_019709,muse_cn_suno_cn_019709_1,62af27fe77d98f2112e593f18a582a52f9795157955768790a19e2561b22fda1,2949906,acestep_muse_cn_suno_cn_019709_1.flac,48000,1440000,30.0,43326d58b4ae3b9e336d501de4526e397a28b5565ef5b0d0f62ec79af52a13da,2772088,ai_acestep_muse_cn_suno_cn_019709_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_019753_1,ACE-Step,locked,muse:suno_cn_019753,muse_cn_suno_cn_019753_1,ae480cb61c643d83e57889546ffdc7406a05d0c1413f674b0d846a11da9752fb,2682232,acestep_muse_cn_suno_cn_019753_1.flac,48000,1440000,30.0,a51a1a921bc9cc4f68c1032d04d71192fae2eef7090c4268ab5b0d44e110aa60,2501249,ai_acestep_muse_cn_suno_cn_019753_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_019837_1,ACE-Step,locked,muse:suno_cn_019837,muse_cn_suno_cn_019837_1,89a310acebcb1f579f46fde61a7a191775e71dd777fc0c099e6d43b9e6899524,2773149,acestep_muse_cn_suno_cn_019837_1.flac,48000,1440000,30.0,f7e651a7664064a7b40156e567f6aa712cd3e65db03ea34555aa68b7092a995c,2597718,ai_acestep_muse_cn_suno_cn_019837_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_019962_1,ACE-Step,development,muse:suno_cn_019962,muse_cn_suno_cn_019962_1,1736e03940640ffde4e6bcf444ef26307b983810e7df269b284ebae595684c90,2809691,acestep_muse_cn_suno_cn_019962_1.flac,48000,1440000,30.0,119b6e4c8ee5633af7bf35e93ae213d5a49996014e2ecd56c28e942789f6311e,2635021,ai_acestep_muse_cn_suno_cn_019962_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_020042_1,ACE-Step,locked,muse:suno_cn_020042,muse_cn_suno_cn_020042_1,2c34be964a2a34a550c84d5ce435bfa05ee8aa0d1874079968ce5fd48284d05b,2729002,acestep_muse_cn_suno_cn_020042_1.flac,48000,1440000,30.0,666ab470d7bb6499982715e51c7305d5cb12546fbce6560d14deebe9ef9fcb8a,2554256,ai_acestep_muse_cn_suno_cn_020042_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_020151_1,ACE-Step,development,muse:suno_cn_020151,muse_cn_suno_cn_020151_1,a71329c2a501fc4adb62b3c1b96ea1e017791b38f0fc8666e81d5d1fa34f330e,2548902,acestep_muse_cn_suno_cn_020151_1.flac,48000,1440000,30.0,de1a5fe2bb09157d934564443f1f4140901d29c9e93932ff797f555a4571a6a2,2371525,ai_acestep_muse_cn_suno_cn_020151_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_020176_0,ACE-Step,development,muse:suno_cn_020176,muse_cn_suno_cn_020176_0,ccb36a44e7b733edaefaf5baafe5478f9e1920a4e45089876c605130d519048a,2487599,acestep_muse_cn_suno_cn_020176_0.flac,48000,1440000,30.0,d6ec11849a9e57a971db67318a17370cfc1bde7696f82052508802e33517ce98,2313641,ai_acestep_muse_cn_suno_cn_020176_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_020367_0,ACE-Step,locked,muse:suno_cn_020367,muse_cn_suno_cn_020367_0,fe39942c86b94d203dfef0e6ea0a51c76697f97bfb68d059fd7041cd20432d60,2365249,acestep_muse_cn_suno_cn_020367_0.flac,48000,1440000,30.0,bb23d9dc1284bf0a04f9a4d9a3e52903031f0e37f8f609a2432230e95841bcc2,2194957,ai_acestep_muse_cn_suno_cn_020367_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_020424_0,ACE-Step,locked,muse:suno_cn_020424,muse_cn_suno_cn_020424_0,b4328da2d4ee0d50e92b2e3f6773af2be80547ca443135d3d31064cf2cf83024,2523506,acestep_muse_cn_suno_cn_020424_0.flac,48000,1440000,30.0,ed634ef8fc8ff188a4110831ad658d28d198549af49df83f62aa52d04e37bc32,2350594,ai_acestep_muse_cn_suno_cn_020424_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_020583_0,ACE-Step,development,muse:suno_cn_020583,muse_cn_suno_cn_020583_0,b9717db375969b985841d3ab94881c2eb99eeb07423c8bf2d97b33b1500fd2ee,2778412,acestep_muse_cn_suno_cn_020583_0.flac,48000,1440000,30.0,0a2d57d244e4dc4fa80de31285d0441214a48ff22572dd581564aeb9763a0066,2616823,ai_acestep_muse_cn_suno_cn_020583_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_020594_0,ACE-Step,locked,muse:suno_cn_020594,muse_cn_suno_cn_020594_0,1b17f071630baea841773d01c6b0e2b1490d094d323fa3b9e6c7a790cca60433,2173726,acestep_muse_cn_suno_cn_020594_0.flac,48000,1440000,30.0,5d64f2705e2b0412897f56a2117852f8207a190ba1f650fededcd6a00845b616,2007873,ai_acestep_muse_cn_suno_cn_020594_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_020622_1,ACE-Step,development,muse:suno_cn_020622,muse_cn_suno_cn_020622_1,0af89d70c205a5ebc58890021028687b23303ad229643fc5c6b69096bf14c10f,2445473,acestep_muse_cn_suno_cn_020622_1.flac,48000,1440000,30.0,af5a51b7404198963f43cf6da765860fdfc6e7ff6cbc39981d95477c53ebedcd,2269713,ai_acestep_muse_cn_suno_cn_020622_1.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_020623_0,ACE-Step,development,muse:suno_cn_020623,muse_cn_suno_cn_020623_0,99cc44e61b89976d086558430dd217c09f88452dbc9695479f5fff2fd267a1b6,2350361,acestep_muse_cn_suno_cn_020623_0.flac,48000,1440000,30.0,cf5b13ddc15094637da7a8c1784ee2f78c635634de567b060343298eb4407f62,2175783,ai_acestep_muse_cn_suno_cn_020623_0.flac,44100,1323000,0,0
ai_acestep_muse_cn_suno_cn_020838_1,ACE-Step,development,muse:suno_cn_020838,muse_cn_suno_cn_020838_1,a17db087ceba46aac4e047939aa523c6a33391a8cd40cbd6c2adb8e23011e714,2505355,acestep_muse_cn_suno_cn_020838_1.flac,48000,1440000,30.0,65d8d198a278bc48186217262baadb6e1c10d7bba12cee09e830a0661fe90108,2333447,ai_acestep_muse_cn_suno_cn_020838_1.flac,44100,1323000,0,0
