id,label,source_group,role,original_role,group_id,condition_id,native_sample_rate_hz,native_duration_s,raw_sha256,provenance_status,acquisition,duration_sec,duration_view,crop_start_s,audio_offset_s,requires_crop,eligible_common8,eligible_fullband,generator_family,evaluation_allowed
human_fma_medium_8315d69c4bf453c4,0,FMA,development,development,fma_medium:3011,,44100,30.014694,f80cc5f97d7bf7a0a56017f5897993c6728f8b72dc3d53c0c8cefe52cdc78adb,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_83e0e607c2ea7083,0,FMA,development,development,fma_medium:8017,,44100,30.014694,00a1e2894204f6c4b61525bced0b8f0d92b89e3889d49fce961ceb8d329955a6,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_83fc17aad496b130,0,FMA,development,development,fma_medium:14029,,44100,30.014694,c9129cc1ceff6ea70b47abfe6606bb89f6ffc00ca94f8a8969fbaeb5e6004e61,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_84bb253874580537,0,FMA,development,development,fma_medium:19499,,44100,30.014694,6e30b03be4aa7d568d33ae80f734b6536b034b2dcb10ac74512e33d157936b99,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_84e3c30930137042,0,FMA,development,development,fma_medium:2752,,44100,30.014694,2ddac3d988c088a6891db29a34be9ae8164fa46ca53fdf5677fc9d5b6cf13092,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_84f431102acb7ceb,0,FMA,development,development,fma_medium:19810,,44100,30.014694,a24954ea586475adf09c6a9220a3d4b3740015df0bb79d393dd63ec70bba2344,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_85371d04c5012c2a,0,FMA,locked,locked_test,fma_medium:3168,,44100,30.014694,44e7b07308856f28172f1a81e22176c0c4bf2317d822ee5cac1517c858ffe573,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_85f962d0be229ae7,0,FMA,development,development,fma_medium:9814,,44100,30.014694,075ad58a4df2ca9e42ba66bcf04423b67e65325b757ce7667cc4db3500b7d4cf,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_862dac84fd21bdec,0,FMA,development,development,fma_medium:20826,,44100,30.014694,cfad68b496cd21f8dac3140a1bdc89e78b0ed1e6740e3e5b159478bb91cc889c,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_86f78b7f97fd6e31,0,FMA,development,development,fma_medium:22802,,44100,30.014694,eebaa724950304a68f81c82e6d9124d43011b533e66713ed63ec5bd61b99d1cb,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_87aa0c9c4c49dd1f,0,FMA,development,development,fma_medium:20781,,48000,30.0,53cc29f672af56cd283a3ac58f24b8c66b7e737d8821cf644692dbe0f6013c8f,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_87eeb79f8032c947,0,FMA,development,development,fma_medium:18687,,44100,30.014694,1d26110a0d1722bb6fd0255dcb2de31b4141ed75f3c0fbbfac5e0212f97ce072,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_8812da099d678c59,0,FMA,development,development,fma_medium:11513,,44100,30.014694,2fa19d22867607da7b17ab82f7a18c101fe06f622cbd6c0924e60aa3c2a12666,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_898121b0becf38e7,0,FMA,locked,locked_test,fma_medium:6054,,44100,30.014694,fc9d06a981a7c394c9782a7c12c4745bdc3f2cb384e00a799a4770fe647bddd9,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_898db995343cce56,0,FMA,locked,locked_test,fma_medium:19888,,44100,30.014694,71b24ddedf25e4fd6fd6c684ded487f085decf2cd8c537d2c22ddd31279e8b3f,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_8ab3eed27d9a0c4a,0,FMA,locked,locked_test,fma_medium:14081,,44100,30.014694,a9cd6b0b0d480fd52cb244c25bbc04ab186c9c59ae1b3958397f6892f8a90c23,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_8ae0565dbac0e073,0,FMA,development,development,fma_medium:22551,,44100,30.014694,5292abf55012895df73884b933c88e1009b9d1e048b3e34b2118b2157b58237b,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_8da06b21cd9ad9da,0,FMA,development,development,fma_medium:20584,,44100,30.014694,87179f6bfdd8fcc274ff936d66bf2d9d5c7b9f1bad7cddc98121b2d764fe7d0a,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_8e7990ed218cd838,0,FMA,development,development,fma_medium:22121,,44100,30.014694,662e22f2594d09be607c64c88e2ece073184bc7535d4741d59a51bb8381a3ddf,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_8fb51433f414050a,0,FMA,locked,locked_test,fma_medium:14549,,44100,30.014694,a30b75d6aa6e4634346d7490368ad5aec7a6b09d007232e26013db0e60d9a88b,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_8fcfc2debbca917b,0,FMA,development,development,fma_medium:6089,,44100,30.014694,86a7b5fc1436d8e784190e853320f5e61099d0ba9b63eb877ad3f1a5370d4a19,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_9028ce21fada5fe1,0,FMA,development,development,fma_medium:14607,,44100,30.014694,f23a8b55d50d1f618cdf37dcb476c7a15f2cf2a533b945ab49c20f089f9699fb,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_909954fc3a4d53c0,0,FMA,development,development,fma_medium:18018,,44100,30.014694,d43b0f704f82d9fd9b0e34008fc668e169586338022968614c0d413e3337f448,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_90ccfe8783909c01,0,FMA,development,development,fma_medium:14224,,44100,30.014694,8a668dfd8870f4f0026bdfbea7df935a8ec8f4e9349ebe5b56b11d4973b7dcc8,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_920fac8b295714f5,0,FMA,development,development,fma_medium:10902,,48000,30.0,48133de0b74fa49cd2581687e7d4df78686af1ab03c63be5554f6ea0a7c7c28c,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_9231f5ce206a4ded,0,FMA,development,development,fma_medium:8995,,44100,30.014694,8e5ba04e5501b32b228413215a2f54ab63d3fad7854ef6b509c4506a7a02059f,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_9347003296ffea5e,0,FMA,locked,locked_test,fma_medium:10060,,44100,30.014694,fdcf0af915289d5c0186fd9da208d27263fe4eb400d1a6f2d377f8d9d054045e,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_937a4a7ce7aa4265,0,FMA,development,development,fma_medium:7171,,44100,30.014694,9583abd277236ffdb74cd7bef6c2bdec3b14d24bd7b04563769f0ae7eb024fe9,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_93815e6ad92b87ab,0,FMA,locked,locked_test,fma_medium:19427,,44100,30.014694,d53e43573036645187622c6d7a710fecdbf3efd7d79caa60d0d50e270d4da715,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_94186e925d25195a,0,FMA,development,development,fma_medium:11417,,44100,30.014694,2342cf16e7a1e1b210f4d75f14960ff802ef01baa8f0698524f0760b510ef077,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_94195a750c217d1f,0,FMA,development,development,fma_medium:10230,,44100,30.014694,c00de8625024417f84306f665869b4168f2705d5f6b5c4e2c791164f8f66c775,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_94eafac5098a7cc9,0,FMA,development,development,fma_medium:16692,,44100,30.014694,07da532e145978dcfbab8c46c475fcd49429f5b2c58eedf1774085c34f9a8422,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_953c92952208909d,0,FMA,development,development,fma_medium:20920,,44100,30.014694,c172fc55662147bf4291f7cfa9a0f6fc10233b1d492d82a576c6d58961fe411e,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_95d84e5ae38ef9a0,0,FMA,development,development,fma_medium:18877,,48000,30.0,be3d14fd772d0a0918c453a6a683d6d75401724ef9024202173cb538242c3982,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_96b76e38600705e8,0,FMA,development,development,fma_medium:13423,,44100,30.014694,eee7377434c2ad9682250d2edc79eb315c9aa2e1753ef89a21f75b333d3c3e74,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_96bdd0e74f84f8bf,0,FMA,development,development,fma_medium:15536,,44100,30.014694,4c4c65e40989b5fb43b49266f72d5bc4a5d5e54c3d609d9fce2f469f17387634,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_97392492c41256a0,0,FMA,development,development,fma_medium:2631,,44100,30.014694,1cda4bf7737385b462ff314c521ba02c5782a05b07c30967e132af7a6a50dc28,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_97ac9635e8414bc5,0,FMA,development,development,fma_medium:306,,44100,30.014694,94e55f62d9d3306505c3840c7e42d43716efc4f646696ff7202888fec59e3002,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_97b424b184c16717,0,FMA,development,development,fma_medium:11145,,48000,30.0,75e84c3fde0e4aed001ca8e95868369d8906e47ccbf97cf322235adb028c84a9,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_98070f160d24822f,0,FMA,development,development,fma_medium:22467,,44100,30.014694,4f996d69b4dfcb52ed42e0267810b660b2a902b9010e8cddf530bfcd7260b71e,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_9825a6f815096e14,0,FMA,development,development,fma_medium:3622,,44100,30.014694,35814b91d2ba0acbf7f6a387174519ae88af24d2bb6cbdae524c57553de17ed3,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_98a7bd1229c205ce,0,FMA,development,development,fma_medium:18753,,44100,30.014694,0d986e84b9cecab83e71261f98869e1c4d7d124b9b36cf164dadd8f934e77b50,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_990b07382f18b541,0,FMA,development,development,fma_medium:3354,,44100,30.014694,adebe8c38fc530cb3a8f4d6992d134f9114b8d5d9cccedf0da76acec667f712d,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_991522c1894d29c1,0,FMA,development,development,fma_medium:19449,,44100,30.014694,8a01d04cd9135f95c95f6efc639ed51a5d111c59110a2ab802383d60e93fcbe6,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_998fb51d35691ec1,0,FMA,locked,locked_test,fma_medium:19110,,44100,30.014694,6dc5ae3aff812004ee277966e0b60677cb00931e785d69852ea1d2d8adca1d51,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_99c46fb5e4872928,0,FMA,development,development,fma_medium:15848,,44100,30.014694,05e104494b0d354f8718fbdb2caa18736170b848b26bb0125dc046e684ffc1eb,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_99c4b54fa523d957,0,FMA,locked,locked_test,fma_medium:4938,,44100,30.014694,72026bc252a42d16e7d1fc5320a715d843883c897f26f70be709e44aaaf3dd12,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_99c6008d6bb3a577,0,FMA,development,development,fma_medium:4198,,44100,30.014694,c10ac65545430a16ea510d2cfa0ed762067bcd359be86898e8d9b3657ba05469,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_99e179bc4316770a,0,FMA,development,development,fma_medium:4028,,44100,30.014694,938c16b88deb2b26dd5936734f6e559f2cb8996c2fff3c3f1ef6cd8f21ce8672,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_9a2301371e4aeed0,0,FMA,development,development,fma_medium:21616,,44100,30.014694,89be738886fab9d347553153e4b67204c7e8fe1aaf67b8ee2e235a9dd111fff6,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_9a6b2bc9114488d8,0,FMA,development,development,fma_medium:7496,,44100,30.014694,f2ccc2e14ec3a006b3a94581aa9a7139b1a72f18ac83fa13929703f813641612,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_9add2bdda077fdfe,0,FMA,development,development,fma_medium:10391,,44100,30.014694,6efd118a1576c0355cf053859f2f2401029099ce5bab1b5e7bc7c05cef6ae325,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_9d8106f9b5feee24,0,FMA,locked,locked_test,fma_medium:17413,,44100,30.014694,3f8fc44f2f627532a291c05a67effef5ed0f32313a543dca2db3c01e739cc02d,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_9f0924be81292aba,0,FMA,development,development,fma_medium:5361,,44100,30.014694,dde2917e0984a43eb3e6e34b3259023aff2d9560a41a3055704251b79c3700f0,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_9f2b452698e06a97,0,FMA,locked,locked_test,fma_medium:15108,,44100,30.014694,832989a637a01c0cf02c84a685ffe63d8637776c477f6c7d60d0e31a46965fa8,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_9ff929041d5acf5f,0,FMA,development,development,fma_medium:23552,,44100,30.014694,6ffd312961dac949af32d777c6b9d30c0edb1c2aec3c044c2543a6eddb394000,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a061908f021a4f3b,0,FMA,development,development,fma_medium:4132,,44100,30.014694,f668f4f705c8192b7dd96df05347bc9b0311c33deca66d54d94486a4172b3cc9,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a088cff9a9ad4a8f,0,FMA,development,development,fma_medium:3717,,44100,30.014694,44c39fb6579182bf0bad156927fcd2f0e1d584dbc7dc67f5c92e617984ccb4db,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a0d7b1fd18011016,0,FMA,development,development,fma_medium:19124,,44100,30.014694,cbe05ff39b78179ebb6a63afde1440f0afe7486c52167cbd2ea1543e446c6e4c,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a11a90a265f6b1b0,0,FMA,development,development,fma_medium:21879,,44100,30.014694,c45eab04a10125dcbc713754994fa81d4ee0d9280e21892861b816c29fd3422b,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a134dfa184f88841,0,FMA,development,development,fma_medium:23102,,44100,30.014694,180f7bbde2f338ab262bb85988384635ae0d609caa8476a5ab3edfa51bf98c2c,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a19b7084d2919cfd,0,FMA,development,development,fma_medium:140,,44100,30.014694,4071bce735c802f936c1d49a4845f0507d3dd17c4524c6a10332ece04e72e738,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a1d805c13b07a3f5,0,FMA,development,development,fma_medium:3165,,44100,30.014694,cdd757b7832141a25fc1b796a9785bf338dd35b7f751630101a27b96ee2af29a,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a25e7e22292da46d,0,FMA,development,development,fma_medium:10456,,44100,30.014694,ddcc18c30e31146c32abb34b368c4c1abe34e2945357ec27c430865405f21877,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a2b2f0826a470ab9,0,FMA,development,development,fma_medium:14746,,44100,30.014694,5e8326d26633127534f77052b9e4a2165e7b1ee8aae2032c59eeb4401b553a2e,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a2eae34604ab7fd7,0,FMA,locked,locked_test,fma_medium:14740,,44100,30.014694,c1e59f17c5dacc383ca0bf301ca9e10f0c471ce281a5ac74bddf9cca5952c150,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a2f4119c850b6c93,0,FMA,development,development,fma_medium:16167,,44100,30.014694,e5464000ecfce6b03912f47d8ec502ce8590932c9f9bf1d8aa611e55a4a27077,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a38d360333546de4,0,FMA,locked,locked_test,fma_medium:11635,,44100,30.014694,4eea26e088ce092e4c5202d5fc95bebe25563c630fac11e44394471741b23999,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a47b23199e284eea,0,FMA,development,development,fma_medium:23919,,44100,30.014694,c87e3b982dded10ddd1a9b0bf043faf96adefe3701c2f90cfb5b950ced6c9773,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a4c3c2fa7c74c8ff,0,FMA,locked,locked_test,fma_medium:13533,,44100,30.014694,f8d6ec94fc928d624cc59a6e02282339558bc2fa6beffba30301383afcd6cce9,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a4e81a70003bfb79,0,FMA,development,development,fma_medium:18834,,44100,30.014694,873b2c89dac120be1d57dbd623d253b8c983ac7bf05374b882dc1edc81bcde54,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a5e4dce616781fd4,0,FMA,development,development,fma_medium:15861,,44100,30.014694,1bb8813fd09349bc1f8ec8956ee0ca3e7866d1a637e357b09ea03e7773299a58,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a5f4f928b33719ee,0,FMA,development,development,fma_medium:6524,,48000,30.0,5234debd06adf0696f7705ac277c710becd9b4458db95efce80d9685679429bc,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a6502a2764c804b0,0,FMA,development,development,fma_medium:17296,,44100,30.014694,807db5ec0bfb6b1b10004d0e2d1b08723d7a48aa36ed745097d2e7d212ad33a5,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a7992e64ec7baa99,0,FMA,development,development,fma_medium:1907,,44100,30.014694,3c794ccd757c46ecc56321e03b12b25778691711be0a4d2b3bdd47fd782156cc,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a7a092fd08803e06,0,FMA,development,development,fma_medium:19128,,44100,30.014694,64c9fb9ee6caad91dc01641b70e28e684a2b8f8893175e948a8f4e9a4f6291a2,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a7ec3c79283896a4,0,FMA,development,development,fma_medium:17198,,44100,30.014694,9cc6c9a6d1fac579b756f14ce3fdb0c8d8d2e5f44a6646ea13f358a3d7b63a68,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a8c684d2fd182f14,0,FMA,development,development,fma_medium:19011,,44100,30.014694,d1e886fb5a7b70750d23c4218d5e8be2c6fe999eed1f004dba9595deeeb829b3,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a8ccc74bed96de66,0,FMA,development,development,fma_medium:18195,,44100,30.014694,16e5add0ea278c6543447aada8e2c6c3c05ad3aeedc6269379e20cf64499cfbb,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a986ef6801cf89ef,0,FMA,locked,locked_test,fma_medium:10634,,44100,30.014694,8ea8fc6f5a4e4b0662d76d42fd760172dd00f70e67605d8ed7a4b5b79408ea0e,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_a9ea1bc1a68b5d78,0,FMA,development,development,fma_medium:15547,,44100,30.014694,980ff358381ffe7b841cfc29a7851693640f78f07eb3158b6af0f05826f6e61d,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_aaa890587fb784e5,0,FMA,development,development,fma_medium:13864,,44100,30.014694,2d1e2ebe0abb96ac3e67a6fe8dd00ab349c632d39bf81eca6b843ed230878ed9,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_ab616a0eecfa0552,0,FMA,development,development,fma_medium:19472,,44100,30.014694,490b4002c88a45c0605529a2a17e2cd8c0f320c6eb39b4a578f0e7569ee78753,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_ac52d586ea6cf965,0,FMA,development,development,fma_medium:7079,,48000,30.0,68986b5a5153ffa9c5f48d8158d573371b30200d3b958350116a631988aef4a6,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_ac9109f08cefdbf0,0,FMA,development,development,fma_medium:17332,,44100,30.014694,343bb43a3d5569c3f8bc7b409cc7194c82adb06018c4ed7028a7edc3bf890b9a,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_ac97e264ee18a06b,0,FMA,development,development,fma_medium:7629,,44100,30.014694,40557cfd40eb224bbdd8ae01ea29d643e2046924ca5fa440d9c3f3312f4d51c3,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_acdcb7a97836a8d7,0,FMA,development,development,fma_medium:22168,,48000,30.0,b1806346308d20203131f3d03eb9ce7bbfc21cdf1d5577c76990408ef6d44383,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_add2abebef6cec84,0,FMA,development,development,fma_medium:8894,,44100,30.014694,8aa4b3cd879ccd916e0f0f0c53617481eb2a28f231e643e05528fd8ac1c03cef,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_af0b36f0a4d65ec4,0,FMA,locked,locked_test,fma_medium:4836,,44100,30.014694,bd5c05b4925d17dcb6659ea29f30c8a2aa9d18df6d0345e88419266510f733e1,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_af9839b8f39ef541,0,FMA,development,development,fma_medium:17283,,44100,30.014694,ff4baafae2b0c22a0a113d51c6aab5f88a70a03518cf0a5edea165979b9816bd,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_aff6405b2d81f625,0,FMA,development,development,fma_medium:1917,,44100,30.014694,09b4113d75ae561eab849b51175ea83046a0d2f89288354e38a3335d7786a58b,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_b13512a8c30d6aec,0,FMA,development,development,fma_medium:5467,,44100,30.014694,7cbc654c9d879e67986544627c967500a179e2675003642ba3a47c60531ba528,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_b212f78a352dafe9,0,FMA,development,development,fma_medium:18156,,44100,30.014694,9294a3e8ed04e6e0e66db6d91c4e35e3596c000473e844cbbf2463b09554c613,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_b38e1269596df785,0,FMA,development,development,fma_medium:10,,44100,30.014694,5c8d687cf1436bf03d1535d7ae203dd7cebfefc7b9e4652a168a5f8f0e2491dc,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_b3d07c0d4cd36855,0,FMA,development,development,fma_medium:17123,,44100,30.014694,090b19d75f43a8716b15e1329cfc0c8b1d857c88dfb5f9ef67b3eeeb4236c42c,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_b62f6cd402740547,0,FMA,development,development,fma_medium:19671,,44100,30.014694,4507982ebf63fd6acc7cb4fee681eada457bed059ecc45ac1a7911cc49562324,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_b6ac4dc59f864207,0,FMA,development,development,fma_medium:5243,,48000,30.0,5c1f84b1b36a983da72ae5edd8ef8c47d0256f5b9265bcf1af0b6ec7b639aa91,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_b7f73c65355b1a56,0,FMA,locked,locked_test,fma_medium:16198,,44100,30.014694,342487f9e97d7905225a0e9d584d0c16f0a34855de4cf3eb9e6acacbe9ac3ac1,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_b96da4c5c3cdad02,0,FMA,development,development,fma_medium:4008,,44100,30.014694,38f0c702320e4d4c7cb3219d35856e4a224d5047eff6ea1f2289812053596901,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_b991318fd568dce5,0,FMA,development,development,fma_medium:129,,44100,30.014694,e8a7b6cfc5700c95fdfd9a9089d74ba660c6e94d1d777dbadaf81556ddb373dc,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_b9a1fa14540e16e3,0,FMA,development,development,fma_medium:13918,,44100,30.014694,2627a45a144d88c12a3820678f35c95b0de87e67523d1280f5a85e6f164303d3,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_bac62593da695f8e,0,FMA,development,development,fma_medium:77,,44100,30.014694,9ad9c928cf2a2018920d89415ad5d9b9ec2dd8cf7efaf3587bab54a93fc87d1e,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_bb2e3973a598e456,0,FMA,locked,locked_test,fma_medium:13036,,44100,30.014694,612512e323bcc1a5ee0be88bc66790d77f14063d6fe4489db088de5e8038c9c8,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_bba01c55ff69fa12,0,FMA,development,development,fma_medium:4798,,44100,30.014694,8a9e010bcf7f3bff9936f7100c0d50681a72349dd23a65624143d2557068d66e,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_bbcf67e10068bc05,0,FMA,development,development,fma_medium:19183,,44100,30.014694,713d79e0a1e37d7ea6e9293f9dc642ed30e832d1dd99ad27acea34750667fc3f,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_bc1fffc92adb9e07,0,FMA,development,development,fma_medium:9264,,44100,30.014694,c80ac64697c1b80e1e6fe5949b017543757d06f71223ac71410fb097d9992ce4,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_bd2e546f6e69d7f9,0,FMA,development,development,fma_medium:3775,,44100,30.014694,7ff2a1fde0e955552b9bba4e839173530e594957fc4eb0cbc37f5e4a6d1fbba9,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_bd6fba6dd2eeaae1,0,FMA,development,development,fma_medium:17124,,44100,30.014694,c2a60ca2d16d0290f4175fc9e5d1608591de1ec083e6c0214297e49867042eff,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_bdd1bd0de2ed2b6e,0,FMA,locked,locked_test,fma_medium:18033,,44100,30.014694,5cb991d08eac29cd90dad880ed948d7f220a1d26ea2e04c2bb8516742276a0a7,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_be91fdf28013aeaf,0,FMA,development,development,fma_medium:15769,,44100,30.014694,65a778787f2e0d4397f682fc61fbd208b49921080c79b09cf6c8caffcb3b67a4,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_be9e5e92317993a3,0,FMA,development,development,fma_medium:23544,,44100,30.014694,072d3dcfa4e85ef3a8e815b9865bbae4f17d334d78a89c37c2c29c5adc8998ad,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_bea294822cd4f751,0,FMA,development,development,fma_medium:13026,,44100,30.014694,e3fe5d8bfa19fee20b47a4eeef24a611385907ab42a3bd2a350f004ea13b23c4,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_bfee0fdfbc447f25,0,FMA,development,development,fma_medium:11944,,44100,30.014694,7b1c35b9c4467deb41716351dec41301ca8b14818d928cfb6fc2e66a9f1062a4,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_bff26c3963a2b84a,0,FMA,development,development,fma_medium:3578,,44100,30.014694,9efbba8a04702acbd80919938c869af1c34d9010493449cbcfc27a1e69b8be00,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_c035fffc16fe1211,0,FMA,development,development,fma_medium:13715,,44100,30.014694,312bb4050125374992c360ac67c0a5892ad8ba42cc937e12869244a3931cc202,legacy,prior,30,30s,0.0,0.0,0,1,1,,
human_fma_medium_c0367080f463bd4f,0,FMA,development,development,fma_medium:15990,,44100,30.014694,ec4aca22855050f55bd0559e8419332c29408074d8c6de628f3fae87db04dbe9,legacy,prior,30,30s,0.0,0.0,0,1,1,,
