id,label,source_group,role,original_role,group_id,condition_id,native_sample_rate_hz,native_duration_s,raw_sha256,provenance_status,acquisition,duration_sec,duration_view,crop_start_s,audio_offset_s,requires_crop,eligible_common8,eligible_fullband,generator_family,evaluation_allowed
human_fma_medium_b13512a8c30d6aec,0,FMA,development,development,fma_medium:5467,,44100,30.014694,7cbc654c9d879e67986544627c967500a179e2675003642ba3a47c60531ba528,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_b212f78a352dafe9,0,FMA,development,development,fma_medium:18156,,44100,30.014694,9294a3e8ed04e6e0e66db6d91c4e35e3596c000473e844cbbf2463b09554c613,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_b38e1269596df785,0,FMA,development,development,fma_medium:10,,44100,30.014694,5c8d687cf1436bf03d1535d7ae203dd7cebfefc7b9e4652a168a5f8f0e2491dc,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_b3d07c0d4cd36855,0,FMA,development,development,fma_medium:17123,,44100,30.014694,090b19d75f43a8716b15e1329cfc0c8b1d857c88dfb5f9ef67b3eeeb4236c42c,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_b62f6cd402740547,0,FMA,development,development,fma_medium:19671,,44100,30.014694,4507982ebf63fd6acc7cb4fee681eada457bed059ecc45ac1a7911cc49562324,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_b6ac4dc59f864207,0,FMA,development,development,fma_medium:5243,,48000,30.0,5c1f84b1b36a983da72ae5edd8ef8c47d0256f5b9265bcf1af0b6ec7b639aa91,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_b7f73c65355b1a56,0,FMA,locked,locked_test,fma_medium:16198,,44100,30.014694,342487f9e97d7905225a0e9d584d0c16f0a34855de4cf3eb9e6acacbe9ac3ac1,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_b96da4c5c3cdad02,0,FMA,development,development,fma_medium:4008,,44100,30.014694,38f0c702320e4d4c7cb3219d35856e4a224d5047eff6ea1f2289812053596901,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_b991318fd568dce5,0,FMA,development,development,fma_medium:129,,44100,30.014694,e8a7b6cfc5700c95fdfd9a9089d74ba660c6e94d1d777dbadaf81556ddb373dc,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_b9a1fa14540e16e3,0,FMA,development,development,fma_medium:13918,,44100,30.014694,2627a45a144d88c12a3820678f35c95b0de87e67523d1280f5a85e6f164303d3,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_bac62593da695f8e,0,FMA,development,development,fma_medium:77,,44100,30.014694,9ad9c928cf2a2018920d89415ad5d9b9ec2dd8cf7efaf3587bab54a93fc87d1e,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_bb2e3973a598e456,0,FMA,locked,locked_test,fma_medium:13036,,44100,30.014694,612512e323bcc1a5ee0be88bc66790d77f14063d6fe4489db088de5e8038c9c8,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_bba01c55ff69fa12,0,FMA,development,development,fma_medium:4798,,44100,30.014694,8a9e010bcf7f3bff9936f7100c0d50681a72349dd23a65624143d2557068d66e,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_bbcf67e10068bc05,0,FMA,development,development,fma_medium:19183,,44100,30.014694,713d79e0a1e37d7ea6e9293f9dc642ed30e832d1dd99ad27acea34750667fc3f,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_bc1fffc92adb9e07,0,FMA,development,development,fma_medium:9264,,44100,30.014694,c80ac64697c1b80e1e6fe5949b017543757d06f71223ac71410fb097d9992ce4,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_bd2e546f6e69d7f9,0,FMA,development,development,fma_medium:3775,,44100,30.014694,7ff2a1fde0e955552b9bba4e839173530e594957fc4eb0cbc37f5e4a6d1fbba9,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_bd6fba6dd2eeaae1,0,FMA,development,development,fma_medium:17124,,44100,30.014694,c2a60ca2d16d0290f4175fc9e5d1608591de1ec083e6c0214297e49867042eff,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_bdd1bd0de2ed2b6e,0,FMA,locked,locked_test,fma_medium:18033,,44100,30.014694,5cb991d08eac29cd90dad880ed948d7f220a1d26ea2e04c2bb8516742276a0a7,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_be91fdf28013aeaf,0,FMA,development,development,fma_medium:15769,,44100,30.014694,65a778787f2e0d4397f682fc61fbd208b49921080c79b09cf6c8caffcb3b67a4,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_be9e5e92317993a3,0,FMA,development,development,fma_medium:23544,,44100,30.014694,072d3dcfa4e85ef3a8e815b9865bbae4f17d334d78a89c37c2c29c5adc8998ad,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_bea294822cd4f751,0,FMA,development,development,fma_medium:13026,,44100,30.014694,e3fe5d8bfa19fee20b47a4eeef24a611385907ab42a3bd2a350f004ea13b23c4,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_bfee0fdfbc447f25,0,FMA,development,development,fma_medium:11944,,44100,30.014694,7b1c35b9c4467deb41716351dec41301ca8b14818d928cfb6fc2e66a9f1062a4,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_bff26c3963a2b84a,0,FMA,development,development,fma_medium:3578,,44100,30.014694,9efbba8a04702acbd80919938c869af1c34d9010493449cbcfc27a1e69b8be00,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_c035fffc16fe1211,0,FMA,development,development,fma_medium:13715,,44100,30.014694,312bb4050125374992c360ac67c0a5892ad8ba42cc937e12869244a3931cc202,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_c0367080f463bd4f,0,FMA,development,development,fma_medium:15990,,44100,30.014694,ec4aca22855050f55bd0559e8419332c29408074d8c6de628f3fae87db04dbe9,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_c1248ca6ec495080,0,FMA,development,development,fma_medium:13494,,44100,30.014694,2060cdcc3242afcfe1989b0ef374e920a948a90507e6a3be9c455a0df8d895eb,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_c2d8465cd6d90aed,0,FMA,development,development,fma_medium:16465,,44100,30.014694,30f95070e9bae468abe67c0020354f702c391cfa950ed7a0db711269db5afe4b,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_c38b4e9e8a152822,0,FMA,locked,locked_test,fma_medium:17134,,44100,30.014694,01d8223978c7c3758efc3ec69fcc89ba40564b78d574f1ed5982e65fed0ac1ac,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_c440f686dadb3796,0,FMA,development,development,fma_medium:17999,,44100,30.014694,e3e1374dc98898c75a8f380ea97d7b4cf858c0a0a13ce4f0bee9c8e5c06a52a7,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_c47498b667d3bb22,0,FMA,development,development,fma_medium:20286,,44100,30.014694,7e8514713e70263d33a0665c4ffcfafa834537f4e4324594782c7be8b737d0c6,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_c4df718c11382bcb,0,FMA,development,development,fma_medium:11428,,44100,30.014694,5936b1065d0646bd3bf0ca2427c11003e9e0d67d727dbd14fea5f2688cd07693,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_c4f9779f209a7d2f,0,FMA,development,development,fma_medium:16031,,44100,30.014694,12553a539ad3eb8d71dc1d2f34aeafa0879bafcad2af381cb7ddc1a689af7c18,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_c61c867f61acf6ad,0,FMA,development,development,fma_medium:14419,,44100,30.014694,29a23aca5761c27d6b2bfb628a113cc9fef0596a799eb7cde24feff46dba89db,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_c66a95ba180ccf8a,0,FMA,locked,locked_test,fma_medium:16380,,44100,30.014694,fc6728c3a7d4722c6140a45f1cf805ca2bd2b3e26430eec5dfac16c585e35b74,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_c8908a03652b1421,0,FMA,development,development,fma_medium:16066,,44100,30.014694,42036bfc3329c51f403fcec284cc8a15f09668a0c1501c32dbfdf7a5fd64472e,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_c8eae304e5870daa,0,FMA,development,development,fma_medium:15117,,44100,30.014694,92392a34792fb0670b55d10815f611d059ce86fbd8d784a58ef7212d22531bcd,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_c952c730ab02fead,0,FMA,development,development,fma_medium:4799,,44100,30.014694,5d1c31261fa3ab5b4e7bfebc302cd5d251691b2785a20d313a36df478ad3b557,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_c9562e5513930547,0,FMA,locked,locked_test,fma_medium:559,,48000,30.0,0ca386b38f17d422d610a249ca69be2bfde8fc57bb53a7183e0194f7633c30b1,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_ca04e9f53328fa34,0,FMA,development,development,fma_medium:12960,,44100,30.014694,9d4024f9df4ea6e2ec7115bfa156ceae99657c43f07e7a0b06cea181eb4f8008,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_ca3cfe26bd53fff1,0,FMA,development,development,fma_medium:11346,,44100,30.014694,5531188314bc74cc9d373cfad938a2b18b160c030525a3b0d807e3ba3ac0cd47,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_ca66e9e6414f831e,0,FMA,locked,locked_test,fma_medium:19480,,44100,30.014694,b5e59a9b33224ef5df363a0ae706b79c64e6ff01c45e43ff52e3f72146e38556,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_cb1da9e70f740458,0,FMA,development,development,fma_medium:8306,,44100,30.014694,4c1c9ba4d5e5c03bf0e2158fa4c7394f8fdd0f20cf4d50a1c9b0bf35ae998df7,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_cb5fe08c7b704471,0,FMA,locked,locked_test,fma_medium:4555,,22050,30.014694,a25ae9d0ecc82eea118478041e8997ac841dad6aabc4ae72c56b177490d8b145,legacy,prior,10,10s,0.0,0.0,1,1,0,,
human_fma_medium_ccc0e81f04509d8d,0,FMA,locked,locked_test,fma_medium:17344,,48000,30.0,186bb8444a0d00c1d90a7e62b2e7f2b409822bf338e9d7f5e8f2ff2b865e343d,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_cd3c37ae56411721,0,FMA,development,development,fma_medium:21549,,44100,30.014694,4195268b59d029961a59c6ab611b8ff7348d283631ec0019f0ec6b39e414e07a,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_cd5d13b6220b920a,0,FMA,development,development,fma_medium:21486,,48000,30.0,fc970989f13e7deafc52a1be56688bb6d2c02e38c7f75a1fe737b9c632d1e0ab,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_ceafd51d2152e389,0,FMA,development,development,fma_medium:23202,,48000,30.0,05faab152fe53ef63daef063c592ec64b2da5508fc272b3ef4bd1252aaca1974,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_cf6267728fdae9f8,0,FMA,development,development,fma_medium:8449,,44100,30.014694,5ad7be22e8cf7b78567720c21af0b7ed35bbecd5b4a6c7c80f32346b46203d14,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_cf9dbd8072dcc416,0,FMA,development,development,fma_medium:10458,,44100,30.014694,cd043f1b7a4e373157d74e13e540faf58b4c8c9020725fab501ba28bc9fbc520,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_cfaaedde75747673,0,FMA,development,development,fma_medium:2007,,44100,30.014694,a8e4a9a6d2a83b9f9530ece89f8b46a9489a49173f8e933ca794328158c639df,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_cfbd62a2d3d5e9b7,0,FMA,locked,locked_test,fma_medium:23539,,44100,30.014694,ce0779af5448a0d86b34008448dff83e3f4dd8ee351fd43b4812fc785e288b89,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_cffe431d54592749,0,FMA,development,development,fma_medium:20536,,44100,30.014694,9f390b09f751e6e5d1c389f4f89206ed28f5c7943c349fa3c794b41acc4665e4,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d04fd955df3ced6e,0,FMA,development,development,fma_medium:9224,,44100,30.014694,779f6f6606111c3dfb71f47977a18bc5cbfdd19ee71f74be5b7e2a54b09baf44,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d05f8a77b162f3cb,0,FMA,development,development,fma_medium:13314,,44100,30.014694,89872f493c06d2d4946aa58838ba4190fc79e9fccbcaf9c701cbf0398a213a79,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d1283e73ece32645,0,FMA,development,development,fma_medium:12769,,44100,30.014694,917470fc1f892d7d595ca59c506623184c599ade4383b89b63c8572e57ec4b48,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d1926d9990ee33f0,0,FMA,development,development,fma_medium:21033,,44100,30.014694,ae51b213bc776f20bf1a8c8942fb9dccdc470e97695c59dae17c93373ada2472,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d1b9e2370926b717,0,FMA,development,development,fma_medium:305,,44100,30.014694,0868e1c7e7e9bbd3c4a9ff1884cccdefc4bfacada42c5542692f75611f573166,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d2f819298d960ca1,0,FMA,development,development,fma_medium:17238,,44100,30.014694,a161d0ffa8c40d0dc0dd5a5cb31812a0bf7992805d150618d89d9affc7415d38,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d5ab993b0387d36b,0,FMA,development,development,fma_medium:6048,,44100,30.014694,206c3dc8935ce9fcde562546e084f45bad740039b6a11332f9f04e1fdabc8ac0,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d5f892a2e866f71b,0,FMA,development,development,fma_medium:8872,,44100,30.014694,e0fa9cf33de85004167f6046f5be08461b793943c29711923f077775723dcc99,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d6406a49453f99b7,0,FMA,development,development,fma_medium:8784,,44100,30.014694,538fdf95162c594a00743061e1938aacbf2575cd9167ac9e2bec6af9d75e70e6,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d6a322991cbc843b,0,FMA,locked,locked_test,fma_medium:3444,,44100,30.014694,bf4edd29b6fa25d4d7b5e4f936667cc977fb18d4e2cc5594dbb9eb27c2a3a6d0,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_d6adaca51ea9c985,0,FMA,development,development,fma_medium:8066,,48000,30.0,f269cec3ff876fb70f2e7f625bab4121df212d8b9e86709fdcb7182b8e6a237e,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d6ec4980229c3819,0,FMA,development,development,fma_medium:4558,,44100,30.014694,9a4bff5636bb350951e269b2f3a8ee2065c2cf0b268774412267896f048d91fd,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d6f730e133b043dc,0,FMA,locked,locked_test,fma_medium:3841,,44100,30.014694,56cc5814998e643f5980a7a988b18626367f42e7e7ccf3d18592d8cbd484b836,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_d7597afeacfb44db,0,FMA,development,development,fma_medium:13223,,44100,30.014694,deaaaa5ba3dc5128bb0b5947c8f066541cd32cd9562a0290733b20fc527bade7,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d8283a8a1ae9521d,0,FMA,development,development,fma_medium:13016,,44100,30.014694,fd56cbd666ea449fe018509083ae81cfe99459592ac9053e4bf3007a657da9aa,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d83d28938b296f0b,0,FMA,locked,locked_test,fma_medium:18289,,44100,30.014694,22add05cdbc80f7407764183f2f0e018055ac979aaa48c39f0059ec5148e9347,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_d87783348cd325f6,0,FMA,development,development,fma_medium:3153,,48000,30.0,9ed5296efacc4f658ea63e8d77bf97fa7b7851468c8df21835e3341107131ff2,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d94bf984ce72772c,0,FMA,development,development,fma_medium:10623,,44100,30.014694,3e6f40bd3c914129ca0d5ef0c2eede8ebe32e6ae5e07a579021902b80eb8eeaf,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d94df05540024645,0,FMA,development,development,fma_medium:16362,,44100,30.014694,614ce32b6d7adbd5f2e41e20c3b84c23154775d7019af2a7a6e5eee0d85fead4,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_d95c1c430ecd2362,0,FMA,development,development,fma_medium:19271,,44100,30.014694,536ef644ab9632e8ae041db62c582af19ce3f12f15c0e385a84b2449f502c6c9,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_da8d084e15169781,0,FMA,development,development,fma_medium:16745,,44100,30.014694,2a460324d1e4b5d53c5e6d235a6b87a82cff38960e3ce9f3f358d3709dfa7ef5,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_da988ab3492bf6bb,0,FMA,locked,locked_test,fma_medium:11677,,44100,30.014694,7bd7e9557b6f57f3660e917d82a39bf1007a8d7ef6b5680a3a14157fd2d31870,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_daa4d50735879a34,0,FMA,development,development,fma_medium:3200,,44100,30.014694,5e8db9fe54e5b1d42727c2d67920e6d7ebf1fcc88a3f1970379ca0625aba1083,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_daed3f08327339d2,0,FMA,development,development,fma_medium:2984,,44100,30.014694,90a3d0f2a9064a0651ce34f270733faac9d7e3e55e9920fbba989d266ad6f091,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_db37a6b666576322,0,FMA,development,development,fma_medium:13981,,44100,30.014694,868c62fd65e6a2b025f9706851bdd49af1ff7da14a641ae33897288311e9648b,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_db5a8a549df2a12d,0,FMA,locked,locked_test,fma_medium:5911,,44100,30.014694,1b94ea52669d8d74ba41920ba2c6a6a46ef8791aa3b4f650d973b740b8434316,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_db9898af97b4c6c8,0,FMA,development,development,fma_medium:17017,,44100,30.014694,08d28683639968b32ea9de7171fd2976ccee127d2d5ec98d2af9e10c6609f32d,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_dcb830de5e2c33d5,0,FMA,development,development,fma_medium:1710,,44100,30.014694,901af423d6c66e8907755c6f04c518e2cfdb6cdfdfa2dfff8c5899cebb16c03d,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_ddc9057a1e047ff6,0,FMA,development,development,fma_medium:2240,,44100,30.014694,5e2fbceff853c1f61fb7121db3ab8082e20be2e4461269dcea4fc70c17113b21,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_de3e300aea53ffb8,0,FMA,locked,locked_test,fma_medium:8741,,48000,30.0,b94158d12099f292887d70f6e5b76205f756cb18fb1ebe39c037327f940d9ae3,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_de7462b3165de27c,0,FMA,development,development,fma_medium:2355,,44100,30.014694,71e7dd972420840266391eeb7d2f5d88bcf12249baf1246d18d06afef1d18127,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_de9890d138834fb7,0,FMA,development,development,fma_medium:21513,,44100,30.014694,8212c1dddde21768e79d34456f1fca6900ddc24e004f90853805f743e592a9ea,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_dea97b6722b6ea88,0,FMA,development,development,fma_medium:3924,,44100,30.014694,d1023a8ee6e54cfc7fbc2e227e193f1c2d5136658870047b6217aed7e408a85b,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_df6d7d0777c48d1b,0,FMA,locked,locked_test,fma_medium:6933,,44100,30.014694,1b6bd3fddf693f05e5e5bd88bc693a3032e02d4a64b4b156c3be7d02071def7b,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_df88249dd5f117c0,0,FMA,development,development,fma_medium:13671,,44100,30.014694,31e6d877d464059cbb4c9556e7b06fc5188944c0216ccc0c62c5953ea23c3663,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e019eb8dd4606bbb,0,FMA,development,development,fma_medium:1881,,44100,30.014694,7663ee6d1b21792719dc78bb38db4a68477ee4f774dcf14e8d72e3cf2fc7fb09,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e05610c13930a733,0,FMA,development,development,fma_medium:12529,,44100,30.014694,9886e2cd690108afbc4ff7fba0c3a592c189da1f4c2afbdf03801d56f2283871,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e09bfcc2afb08045,0,FMA,development,development,fma_medium:14343,,44100,30.014694,cb849f677db6783d67dcb94f89a1170915e62f05650cf9601e4714c9ddff9b78,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e0dfc2693696ef7d,0,FMA,development,development,fma_medium:1395,,44100,30.014694,fe04b1b14e3a903bbf0d6d3166ed5a3eedcd2a3a6ab676d27f054639ec828718,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e110738404cfcd00,0,FMA,development,development,fma_medium:22772,,44100,30.014694,71c97a2ece3c76221ec136c104bbfb6ae229a5c76c6c083d453f8475b4f68f5a,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e12aff03ea90cfe4,0,FMA,development,development,fma_medium:269,,48000,30.0,1501874a91de86b9e5e0d57e5520a58491f78806214634de2b0e5b618b6d50a7,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e1798f971a8367d8,0,FMA,development,development,fma_medium:12208,,44100,30.014694,0551cb7837f10d7967fab47da05d04f3383ea233476da0c6be2a0e8756c53475,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e1a236369ca3a362,0,FMA,development,development,fma_medium:6511,,48000,30.0,81c1f71c0b91fb1dd486b9af3f1dc4e617487f398f1ea93c1112b27a65bc92cf,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e25716fbf89c2478,0,FMA,development,development,fma_medium:19164,,44100,30.014694,8458a70ac5b8c97b9d81b3ee36bc73b52112085e50dc69325049dec449259a01,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e25a46918ac56ce1,0,FMA,development,development,fma_medium:12952,,44100,30.014694,5284b6e59ba9e18656f3acaead0b75de4e9fe665606cc9f7e9c7306c394a6a5e,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e2c8069a75633982,0,FMA,development,development,fma_medium:6523,,48000,30.0,fcfd7bf2c2ae34f2f0b75518a10586e6d07213fc2965cb97b5a18ba84c1456ef,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e2ff51ced13ab583,0,FMA,development,development,fma_medium:5621,,44100,30.014694,86a873e7233d33a1ddc9183873e82a10c039745d1d849da55a725678a2e52e6c,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e468b77e97678fd9,0,FMA,locked,locked_test,fma_medium:113,,48000,30.0,5fa2ca20d961b624070b30e248259a912fb3984164f527db1cebcc19353a2356,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_e5879abe176e0bb2,0,FMA,locked,locked_test,fma_medium:21275,,44100,30.014694,e4a3dd90f2c2b73f729b95b91db869ace19368ed7f1b1a80675a6599c97d3bee,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_e599868aa07c5e12,0,FMA,development,development,fma_medium:3640,,44100,30.014694,62895fe7d54a6f35ff0d4961f74bba643c066dfe2db9b654c62c11e7b6baa51b,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e6c4bf70e6636f26,0,FMA,development,development,fma_medium:16755,,44100,30.014694,a38db8ac05c9688aeaf1f4b0fe6392c1cb2e5938b026d3b70e27ae4eed15bceb,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e6cc2e978ae99e0a,0,FMA,locked,locked_test,fma_medium:1397,,44100,30.014694,748b644b0df543be81aa32427dad7f793202122775e8c935feda9b6da943280d,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_e7b8ec73efd115d0,0,FMA,development,development,fma_medium:13451,,44100,30.014694,137872d76fc56199cc6447e5d3e8dc78bd799638df98bc34850b24971655d8b1,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e7e10fc8fb0e4025,0,FMA,development,development,fma_medium:22774,,44100,30.014694,d2d3cc96041b7f9192613bb55c9e8f23dbe69c4635c3073e9b0eaaf80a6bfedd,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e8dd130fcf0ff77e,0,FMA,development,development,fma_medium:13262,,48000,30.0,ff9c377af6075a454993b602c1c78bbda3bdc90f216ee24907c5ec42e683bbc7,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_e9f58b10fac4eb4b,0,FMA,locked,locked_test,fma_medium:12503,,44100,30.014694,7b50c7cefb11ea8b14694782b5b3f796a98a6f1b0cfbb036864b3d8cd4a791af,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_ebb99f897ae6275f,0,FMA,development,development,fma_medium:22222,,44100,30.014694,1acb9993c898d8f9128669343d7e4097e8eec70fae120cbd55d74cbe66a5cf62,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_ec824e160c777e93,0,FMA,locked,locked_test,fma_medium:6343,,44100,30.014694,430dc97ef67877795e2b53e361ea5788c0321210fd5375ebda7ab92879b985ca,legacy,prior,10,10s,0.0,0.0,1,1,1,,
human_fma_medium_ed1721e27a02964a,0,FMA,development,development,fma_medium:3461,,48000,30.0,6c5dd3b84fc6742800c2142e3c6a8efb7c2af6c531d6bd267f760abbe3c6ec4d,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_ed3fdd7dce9b0bae,0,FMA,development,development,fma_medium:12291,,44100,30.014694,b43ff1cf9fb3b0299f7ac1109630d35bd61535566775863c9b35d3323deaf8df,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_ede6d7d9fdeb4a3a,0,FMA,development,development,fma_medium:10017,,44100,30.014694,0a483fa8cf5d4b90de35bb3b5f3a1e80e82799da07b2dfb6d29600b943ac33af,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_ef10e2bdc89c4838,0,FMA,development,development,fma_medium:7491,,44100,30.014694,6d7bba5a8e8c04b0b79f51b39f55fc14a7dab121df7c31a9c0027289707d0589,legacy,prior,10,10s,0.0,0.0,0,1,1,,
human_fma_medium_f04e58cb50b0d8d5,0,FMA,development,development,fma_medium:3696,,44100,30.014694,116d84493c90f96af4590494b8aecdf8fcbe2afdd399360358efeb8b8033ff05,legacy,prior,10,10s,0.0,0.0,0,1,1,,
